Name,house,latitude,longitude,date,deal,size,price_sqrt,price
Fayza,2476932,25.091001950941056,55.268359381531106,2023-05-24,False,1440,1333.0,1919520.0
Guda,9628796,25.091001950941056,55.268359381531106,2023-07-19,False,1440,1333.0,1919520.0
Ayishah,9803138,25.091001950941056,55.268359381531106,2023-04-22,False,1786,1422.0,2539692.0
Aida,6806884,25.091001950941056,55.268359381531106,2023-05-30,False,1176,1265.0,1487640.0
Basma,5559071,25.091001950941056,55.268359381531106,2023-12-24,False,1633,1383.0,2258439.0
Aya,3129642,25.091001950941056,55.268359381531106,2023-01-27,False,1974,1471.0,2903754.0
Ghalib,1758493,25.091001950941056,55.268359381531106,2023-09-17,False,1209,1274.0,1540266.0
Basira,7473662,25.091001950941056,55.268359381531106,2023-01-03,False,1302,1298.0,1689996.0
Atifa,6686729,25.091001950941056,55.268359381531106,2023-06-06,False,1015,1223.0,1241345.0
Fatema,3485451,25.091001950941056,55.268359381531106,2023-01-12,False,1071,1238.0,1325898.0
Gafar,8752830,25.091001950941056,55.268359381531106,2023-05-11,False,3930,1976.0,7765680.0
Ala ad-Din,4301176,25.091001950941056,55.268359381531106,2023-03-02,False,1672,1393.0,2329096.0
Djamila,4331163,25.091001950941056,55.268359381531106,2023-09-07,False,1071,1238.0,1325898.0
Farooq,6303908,25.091001950941056,55.268359381531106,2023-06-07,False,5232,2312.0,12096384.0
Fatin,6419440,25.091001950941056,55.268359381531106,2023-06-22,False,1360,1313.0,1785680.0
Amin,4821586,25.091001950941056,55.268359381531106,2023-03-23,False,774,1161.0,898614.0
Ansar,9858744,25.091001950941056,55.268359381531106,2023-06-13,False,1672,1393.0,2329096.0
Azhar,7170146,25.091001950941056,55.268359381531106,2023-06-03,False,1058,1235.0,1306630.0
Dana,2471429,25.091001950941056,55.268359381531106,2023-05-11,False,1015,1223.0,1241345.0
Abdeslam,5455105,25.091001950941056,55.268359381531106,2023-09-09,False,2020,1483.0,2995660.0
Fareed,4489574,25.091001950941056,55.268359381531106,2023-09-05,False,3330,1821.0,6063930.0
Fidda,4464310,25.091001950941056,55.268359381531106,2023-07-13,False,2020,1483.0,2995660.0
Amin,4193389,25.091001950941056,55.268359381531106,2023-01-26,False,2314,1559.0,3607526.0
Asif,1393906,25.091001950941056,55.268359381531106,2023-02-04,False,894,1192.0,1065648.0
Fatima,5212882,25.091001950941056,55.268359381531106,2023-12-19,False,738,1152.0,850176.0
Farrah,5823991,25.091001950941056,55.268359381531106,2023-07-11,False,1365,1314.0,1793610.0
Gazbiyya,3448220,25.091001950941056,55.268359381531106,2023-08-28,False,2020,1483.0,2995660.0
Aziza,9054056,25.091001950941056,55.268359381531106,2023-01-26,False,1400,1323.0,1852200.0
Faris,6551820,25.091001950941056,55.268359381531106,2023-08-04,False,2020,1483.0,2995660.0
Fareeha,3010350,25.091001950941056,55.268359381531106,2023-05-05,False,900,1194.0,1074600.0
Aminah,5654641,25.091001950941056,55.268359381531106,2023-06-29,False,451,1078.0,486178.0
Ata,1691778,25.091001950941056,55.268359381531106,2023-03-30,False,1950,1465.0,2856750.0
Asim,6542569,25.091001950941056,55.268359381531106,2023-06-23,False,759,1157.0,878163.0
Farah,9619543,25.091001950941056,55.268359381531106,2023-10-02,False,774,1161.0,898614.0
Aya,8149975,25.091001950941056,55.268359381531106,2023-06-08,False,900,1194.0,1074600.0
Baqi,4466022,25.091001950941056,55.268359381531106,2023-04-15,False,1672,1393.0,2329096.0
Boulos,5535340,25.091001950941056,55.268359381531106,2023-09-29,False,1360,1313.0,1785680.0
Farag,4503475,25.091001950941056,55.268359381531106,2023-08-23,False,900,1194.0,1074600.0
Basit,7455274,25.091001950941056,55.268359381531106,2023-12-19,False,3330,1821.0,6063930.0
Abd ar-Rashid,1989660,25.091001950941056,55.268359381531106,2023-07-30,False,900,1194.0,1074600.0
Aiman,3880327,25.091001950941056,55.268359381531106,2023-03-24,False,999,1219.0,1217781.0
Aali,6304368,25.091001950941056,55.268359381531106,2023-03-08,False,1360,1313.0,1785680.0
Aziza,7220545,25.091001950941056,55.268359381531106,2023-07-12,False,900,1194.0,1074600.0
Ayda,5298834,25.091001950941056,55.268359381531106,2023-05-12,False,1360,1313.0,1785680.0
Fakhri,8398329,25.091001950941056,55.268359381531106,2023-12-02,False,1015,1223.0,1241345.0
Atuf,3163251,25.091001950941056,55.268359381531106,2023-11-08,False,1071,1238.0,1325898.0
Abrar,9144990,25.091001950941056,55.268359381531106,2023-07-02,False,900,1194.0,1074600.0
Abdelhamid,9184784,25.091001950941056,55.268359381531106,2023-02-22,False,1176,1265.0,1487640.0
Aida,6663313,25.091001950941056,55.268359381531106,2023-07-26,False,1079,1240.0,1337960.0
Anis,3538706,25.091001950941056,55.268359381531106,2023-10-27,False,894,1192.0,1065648.0
Aisha,9464089,25.091001950941056,55.268359381531106,2023-06-03,False,2314,1559.0,3607526.0
Assia,6590474,25.091001950941056,55.268359381531106,2023-11-09,False,3330,1821.0,6063930.0
Ghalib,2099418,25.091001950941056,55.268359381531106,2023-08-25,False,900,1194.0,1074600.0
Amani,3929697,25.091001950941056,55.268359381531106,2023-12-05,False,1358,1312.0,1781696.0
Ayoub,1035209,25.091001950941056,55.268359381531106,2023-06-19,False,1521,1354.0,2059434.0
Danial,2250196,25.091001950941056,55.268359381531106,2023-05-03,False,1440,1333.0,1919520.0
Abul-Fazl,9741168,25.091001950941056,55.268359381531106,2023-06-02,False,1360,1313.0,1785680.0
Galila,6117327,25.091001950941056,55.268359381531106,2023-03-25,False,999,1219.0,1217781.0
Batul,7857063,25.091001950941056,55.268359381531106,2023-01-12,False,1071,1238.0,1325898.0
Barak,1663970,25.091001950941056,55.268359381531106,2023-10-26,False,1400,1323.0,1852200.0
'Aamir,4392253,25.091001950941056,55.268359381531106,2023-12-11,False,2279,1550.0,3532450.0
Habibullah,3009031,25.091001950941056,55.268359381531106,2023-02-10,False,775,1161.0,899775.0
Fareeha,9769381,25.091001950941056,55.268359381531106,2023-01-03,False,1458,1338.0,1950804.0
Asra,7300976,25.091001950941056,55.268359381531106,2023-01-05,False,1672,1393.0,2329096.0
Aamir,1130902,25.091001950941056,55.268359381531106,2023-08-18,False,1582,1370.0,2167340.0
Fakhri,5476421,25.091001950941056,55.268359381531106,2023-11-17,False,609,1119.0,681471.0
Akbar,4617771,25.091001950941056,55.268359381531106,2023-11-25,False,1633,1383.0,2258439.0
Abd al-Salam,3842413,25.091001950941056,55.268359381531106,2023-01-29,False,1079,1240.0,1337960.0
Fahim,6497453,25.091001950941056,55.268359381531106,2023-10-28,False,2279,1550.0,3532450.0
Affan,4519398,25.091001950941056,55.268359381531106,2023-02-11,False,1176,1265.0,1487640.0
Abu al-Fadl,1347495,25.091001950941056,55.268359381531106,2023-01-22,False,380,1060.0,402800.0
Faiz,3856414,25.091001950941056,55.268359381531106,2023-02-10,False,1582,1370.0,2167340.0
Anis,4190124,25.091001950941056,55.268359381531106,2023-07-26,False,5232,2312.0,12096384.0
Ayesha,2021302,25.091001950941056,55.268359381531106,2023-04-19,False,1582,1370.0,2167340.0
Eman,4543278,25.091001950941056,55.268359381531106,2023-10-24,False,1950,1465.0,2856750.0
Basim,3150368,25.091001950941056,55.268359381531106,2023-11-22,False,1360,1313.0,1785680.0
Asad,4085086,25.091001950941056,55.268359381531106,2023-03-12,False,774,1161.0,898614.0
Alim,2953406,25.091001950941056,55.268359381531106,2023-09-20,False,894,1192.0,1065648.0
Fahd,5184844,25.091001950941056,55.268359381531106,2023-06-03,False,1672,1393.0,2329096.0
Al-Hasan,3209173,25.091001950941056,55.268359381531106,2023-10-05,False,1168,1263.0,1475184.0
Fawzi,5007970,25.091001950941056,55.268359381531106,2023-01-07,False,1400,1323.0,1852200.0
Dawud,3832573,25.091001950941056,55.268359381531106,2023-01-05,False,1168,1263.0,1475184.0
Ghadir,4275247,25.091001950941056,55.268359381531106,2023-05-03,False,1786,1422.0,2539692.0
Fihr,1624728,25.091001950941056,55.268359381531106,2023-11-29,False,1400,1323.0,1852200.0
Ashfaq,9689041,25.091001950941056,55.268359381531106,2023-08-19,False,451,1078.0,486178.0
Farrah,8301670,25.091001950941056,55.268359381531106,2023-12-01,False,1400,1323.0,1852200.0
Alim,2676694,25.091001950941056,55.268359381531106,2023-06-21,False,1786,1422.0,2539692.0
Ata,3320838,25.091001950941056,55.268359381531106,2023-08-07,False,1786,1422.0,2539692.0
Asra,6309867,25.091001950941056,55.268359381531106,2023-07-29,False,938,1204.0,1129352.0
Farida,4330972,25.091001950941056,55.268359381531106,2023-11-15,False,1440,1333.0,1919520.0
Anisa,4414928,25.091001950941056,55.268359381531106,2023-06-17,False,1400,1323.0,1852200.0
Fuad,4778215,25.091001950941056,55.268359381531106,2023-08-24,False,3930,1976.0,7765680.0
Aliya,9823068,25.091001950941056,55.268359381531106,2023-09-15,False,1360,1313.0,1785680.0
Basim,1965614,25.091001950941056,55.268359381531106,2023-03-10,True,1582,1370.0,2167340.0
Gawahir,6275724,25.091001950941056,55.268359381531106,2023-04-23,False,5232,2312.0,12096384.0
Fathiyya,7550357,25.091001950941056,55.268359381531106,2023-02-14,False,627,1123.0,704121.0
Galal,5434908,25.091001950941056,55.268359381531106,2023-10-16,False,5232,2312.0,12096384.0
Budur,3555659,25.091001950941056,55.268359381531106,2023-12-01,False,1180,1266.0,1493880.0
Amin,2545306,25.091001950941056,55.268359381531106,2023-02-23,False,894,1192.0,1065648.0
Farrah,2494713,25.091001950941056,55.268359381531106,2023-09-06,False,1079,1240.0,1337960.0
Abd al-Aziz,5666071,25.091001950941056,55.268359381531106,2023-12-22,False,1633,1383.0,2258439.0
Dania,9385478,25.091001950941056,55.268359381531106,2023-03-07,False,1950,1465.0,2856750.0
Gathbiyya,6251472,25.091001950941056,55.268359381531106,2023-10-20,True,1440,1333.0,1919520.0
Abrar,4902430,25.091001950941056,55.268359381531106,2023-02-11,False,3930,1976.0,7765680.0
Dawud,2993052,25.091001950941056,55.268359381531106,2023-12-10,False,3172,1780.0,5646160.0
Basil,2338721,25.091001950941056,55.268359381531106,2023-05-11,False,609,1119.0,681471.0
Asra,7104824,25.091001950941056,55.268359381531106,2023-08-31,False,5232,2312.0,12096384.0
Abdulaziz,5667513,25.091001950941056,55.268359381531106,2023-08-16,False,1079,1240.0,1337960.0
Butrus,5357005,25.091001950941056,55.268359381531106,2023-05-24,False,2020,1483.0,2995660.0
Faysal,8813997,25.091001950941056,55.268359381531106,2023-04-05,False,1358,1312.0,1781696.0
Baha,6014759,25.091001950941056,55.268359381531106,2023-02-25,False,1180,1266.0,1493880.0
Aysha,7709940,25.091001950941056,55.268359381531106,2023-04-19,False,1360,1313.0,1785680.0
Haamid,8434373,25.091001950941056,55.268359381531106,2023-06-18,False,1168,1263.0,1475184.0
Gazbiyya,9252363,25.091001950941056,55.268359381531106,2023-11-20,False,1071,1238.0,1325898.0
Adel,6645120,25.091001950941056,55.268359381531106,2023-10-24,False,2020,1483.0,2995660.0
Amirah,6730473,25.091001950941056,55.268359381531106,2023-12-22,False,1168,1263.0,1475184.0
Abdul,2085512,25.091001950941056,55.268359381531106,2023-09-13,False,5232,2312.0,12096384.0
Fadila,8934207,25.091001950941056,55.268359381531106,2023-04-25,False,1582,1370.0,2167340.0
Abd al-Latif,3779382,25.091001950941056,55.268359381531106,2023-11-08,False,738,1152.0,850176.0
Anwar,7973793,25.091001950941056,55.268359381531106,2023-03-07,False,1209,1274.0,1540266.0
Faraj,2187333,25.091001950941056,55.268359381531106,2023-11-07,False,1221,1277.0,1559217.0
Asif,3677959,25.091001950941056,55.268359381531106,2023-03-06,False,1180,1266.0,1493880.0
Abdeslam,9771660,25.091001950941056,55.268359381531106,2023-05-29,False,900,1194.0,1074600.0
Abdus Salam,1494142,25.091001950941056,55.268359381531106,2023-06-13,False,1974,1471.0,2903754.0
Aqil,6647086,25.091001950941056,55.268359381531106,2023-07-17,False,774,1161.0,898614.0
Bassem,1867406,25.091001950941056,55.268359381531106,2023-01-28,False,894,1192.0,1065648.0
A'isha,9068270,25.091001950941056,55.268359381531106,2023-11-26,False,1400,1323.0,1852200.0
Fikri,9980375,25.091001950941056,55.268359381531106,2023-05-05,False,900,1194.0,1074600.0
'Aziz,7372757,25.091001950941056,55.268359381531106,2023-04-11,False,627,1123.0,704121.0
Fajr,6467100,25.091001950941056,55.268359381531106,2023-07-07,False,1079,1240.0,1337960.0
Amal,3208529,25.091001950941056,55.268359381531106,2023-04-27,False,1015,1223.0,1241345.0
Fihr,7267401,25.091001950941056,55.268359381531106,2023-07-20,False,1079,1240.0,1337960.0
Dema,4940805,25.091001950941056,55.268359381531106,2023-04-01,False,2020,1483.0,2995660.0
Binyamin,6463303,25.091001950941056,55.268359381531106,2023-07-31,False,507,1092.0,553644.0
Afra,8293859,25.091001950941056,55.268359381531106,2023-07-09,False,1180,1266.0,1493880.0
Amira,5709794,25.091001950941056,55.268359381531106,2023-08-23,False,1786,1422.0,2539692.0
Fadi,8483730,25.091001950941056,55.268359381531106,2023-03-22,False,3930,1976.0,7765680.0
Duha,5848657,25.091001950941056,55.268359381531106,2023-10-23,False,627,1123.0,704121.0
Ala ad-Din,7436010,25.091001950941056,55.268359381531106,2023-08-07,False,2020,1483.0,2995660.0
Abd al-Rahim,8044337,25.091001950941056,55.268359381531106,2023-07-12,False,999,1219.0,1217781.0
Adil,8609455,25.091001950941056,55.268359381531106,2023-04-20,False,935,1203.0,1124805.0
Abd al-Karim,3907120,25.091001950941056,55.268359381531106,2023-07-03,False,2020,1483.0,2995660.0
Bahija,9727182,25.091001950941056,55.268359381531106,2023-09-09,False,738,1152.0,850176.0
Aqila,1108186,25.091001950941056,55.268359381531106,2023-04-26,False,774,1161.0,898614.0
Fawzi,2747870,25.091001950941056,55.268359381531106,2023-03-28,False,1400,1323.0,1852200.0
Azra,6202918,25.091001950941056,55.268359381531106,2023-05-26,False,900,1194.0,1074600.0
Bahija,1735468,25.091001950941056,55.268359381531106,2023-05-03,False,1360,1313.0,1785680.0
Faizel,4471964,25.091001950941056,55.268359381531106,2023-05-04,False,768,1160.0,890880.0
Abdul Hamid,4765389,25.091001950941056,55.268359381531106,2023-12-30,False,2314,1559.0,3607526.0
Asra,8579560,25.091001950941056,55.268359381531106,2023-07-23,False,900,1194.0,1074600.0
Aali,7670873,25.091001950941056,55.268359381531106,2023-05-09,False,1168,1263.0,1475184.0
Asra,5618263,25.091001950941056,55.268359381531106,2023-04-25,False,1071,1238.0,1325898.0
Dania,9413281,25.091001950941056,55.268359381531106,2023-10-12,False,1458,1338.0,1950804.0
Aziz,5825233,25.091001950941056,55.268359381531106,2023-05-07,False,1221,1277.0,1559217.0
Baqi,7932823,25.091001950941056,55.268359381531106,2023-10-02,False,1058,1235.0,1306630.0
Fazl,8737798,25.091001950941056,55.268359381531106,2023-06-07,False,1176,1265.0,1487640.0
Bulus,6880562,25.091001950941056,55.268359381531106,2023-11-10,False,1302,1298.0,1689996.0
Fayiz,4903893,25.091001950941056,55.268359381531106,2023-07-15,False,1209,1274.0,1540266.0
Amna,6459980,25.091001950941056,55.268359381531106,2023-10-28,False,1360,1313.0,1785680.0
Abd al-Aziz,8453085,25.091001950941056,55.268359381531106,2023-01-31,False,935,1203.0,1124805.0
Ansar,9120065,25.091001950941056,55.268359381531106,2023-03-30,False,1365,1314.0,1793610.0
Fuad,3152866,25.091001950941056,55.268359381531106,2023-07-18,False,2574,1626.0,4185324.0
Atifa,2939069,25.091001950941056,55.268359381531106,2023-06-25,False,759,1157.0,878163.0
Al-Hasan,3706636,25.091001950941056,55.268359381531106,2023-02-16,False,900,1194.0,1074600.0
Adam,3272625,25.091001950941056,55.268359381531106,2023-10-26,False,900,1194.0,1074600.0
Faruq,4080706,25.091001950941056,55.268359381531106,2023-01-18,False,894,1192.0,1065648.0
Burhan ad-Din,4722007,25.091001950941056,55.268359381531106,2023-01-04,False,1582,1370.0,2167340.0
Ala al-Din,9581725,25.091001950941056,55.268359381531106,2023-02-01,False,900,1194.0,1074600.0
Abu Bakr,4830312,25.091001950941056,55.268359381531106,2023-06-09,False,5232,2312.0,12096384.0
Ali,4797521,25.091001950941056,55.268359381531106,2023-09-27,False,609,1119.0,681471.0
Fihr,1235969,25.091001950941056,55.268359381531106,2023-04-25,False,759,1157.0,878163.0
'Ali,2182603,25.091001950941056,55.268359381531106,2023-11-12,False,507,1092.0,553644.0
Aïcha,9986834,25.091001950941056,55.268359381531106,2023-01-15,False,1360,1313.0,1785680.0
Farooq,1096276,25.091001950941056,55.268359381531106,2023-04-28,False,1672,1393.0,2329096.0
Farah,7621454,25.091001950941056,55.268359381531106,2023-01-05,False,1350,1310.0,1768500.0
Haamid,8281636,25.091001950941056,55.268359381531106,2023-11-12,False,900,1194.0,1074600.0
Afzal,8821045,25.091001950941056,55.268359381531106,2023-08-30,False,900,1194.0,1074600.0
Asad,6234023,25.091001950941056,55.268359381531106,2023-06-10,False,1058,1235.0,1306630.0
Fairuz,2296857,25.091001950941056,55.268359381531106,2023-03-09,False,627,1123.0,704121.0
Arij,6985060,25.091001950941056,55.268359381531106,2023-02-16,False,900,1194.0,1074600.0
A'isha,3950291,25.091001950941056,55.268359381531106,2023-11-13,False,1365,1314.0,1793610.0
Ayman,9871710,25.091001950941056,55.268359381531106,2023-01-19,False,2020,1483.0,2995660.0
Bakr,4031777,25.091001950941056,55.268359381531106,2023-09-30,False,2310,1558.0,3598980.0
Burhan,7311234,25.091001950941056,55.268359381531106,2023-06-07,False,1360,1313.0,1785680.0
Aliyya,8712076,25.091001950941056,55.268359381531106,2023-12-06,False,1672,1393.0,2329096.0
Aali,6139102,25.091001950941056,55.268359381531106,2023-01-01,False,1582,1370.0,2167340.0
Danya,8405573,25.091001950941056,55.268359381531106,2023-10-17,False,1168,1263.0,1475184.0
Amir,9426268,25.091001950941056,55.268359381531106,2023-11-27,False,1360,1313.0,1785680.0
Akilah,2150080,25.091001950941056,55.268359381531106,2023-04-26,False,1360,1313.0,1785680.0
Dania,2824745,25.091001950941056,55.268359381531106,2023-01-24,False,900,1194.0,1074600.0
Akilah,3747772,25.091001950941056,55.268359381531106,2023-12-01,False,1440,1333.0,1919520.0
Bassem,8912741,25.091001950941056,55.268359381531106,2023-04-28,False,451,1078.0,486178.0
Arij,6254321,25.091001950941056,55.268359381531106,2023-02-14,False,609,1119.0,681471.0
Ghassan,4491146,25.091001950941056,55.268359381531106,2023-03-13,False,1058,1235.0,1306630.0
Akram,6906650,25.091001950941056,55.268359381531106,2023-11-10,False,900,1194.0,1074600.0
Fayiz,1364636,25.091001950941056,55.268359381531106,2023-08-29,False,900,1194.0,1074600.0
Abd al-Majid,9741167,25.091001950941056,55.268359381531106,2023-10-01,False,938,1204.0,1129352.0
Fariha,7593031,25.091001950941056,55.268359381531106,2023-07-04,False,775,1161.0,899775.0
Alia,5019294,25.091001950941056,55.268359381531106,2023-11-24,False,1786,1422.0,2539692.0
Fikriyya,1349886,25.091001950941056,55.268359381531106,2023-10-23,False,774,1161.0,898614.0
Affan,8951267,25.091001950941056,55.268359381531106,2023-05-09,False,938,1204.0,1129352.0
Atif,9760236,25.091001950941056,55.268359381531106,2023-09-01,False,900,1194.0,1074600.0
Dua,1041178,25.091001950941056,55.268359381531106,2023-02-12,False,1950,1465.0,2856750.0
Abd ar-Rashid,9936049,25.091001950941056,55.268359381531106,2023-02-25,False,539,1101.0,593439.0
Aida,1690915,25.091001950941056,55.268359381531106,2023-11-27,False,3930,1976.0,7765680.0
Ghalib,7626794,25.091001950941056,55.268359381531106,2023-05-17,False,1786,1422.0,2539692.0
Adam,7729355,25.091001950941056,55.268359381531106,2023-09-29,False,935,1203.0,1124805.0
Abdulaziz,5514559,25.091001950941056,55.268359381531106,2023-04-13,False,1180,1266.0,1493880.0
Fathi,7721509,25.091001950941056,55.268359381531106,2023-08-22,False,1521,1354.0,2059434.0
Basim,8645517,25.091001950941056,55.268359381531106,2023-11-24,False,1071,1238.0,1325898.0
Fouad,3393242,25.091001950941056,55.268359381531106,2023-12-09,False,1974,1471.0,2903754.0
Abdur Rashid,6458464,25.091001950941056,55.268359381531106,2023-01-11,False,768,1160.0,890880.0
Aminah,3576916,25.091001950941056,55.268359381531106,2023-05-31,False,5232,2312.0,12096384.0
Dima,8889692,25.091001950941056,55.268359381531106,2023-07-01,False,2024,1484.0,3003616.0
Fatin,4054315,25.091001950941056,55.268359381531106,2023-11-14,False,3930,1976.0,7765680.0
Fajr,8862419,25.091001950941056,55.268359381531106,2023-06-23,False,1786,1422.0,2539692.0
Affan,4211613,25.091001950941056,55.268359381531106,2023-03-03,False,1079,1240.0,1337960.0
Aminah,6121858,25.091001950941056,55.268359381531106,2023-07-19,False,1450,1336.0,1937200.0
Fuad,1378027,25.091001950941056,55.268359381531106,2023-06-20,True,999,1219.0,1217781.0
Aisha,7528551,25.091001950941056,55.268359381531106,2023-04-08,False,1071,1238.0,1325898.0
Ahmed,9833610,25.091001950941056,55.268359381531106,2023-07-08,False,2020,1483.0,2995660.0
Anisa,9622775,25.091001950941056,55.268359381531106,2023-09-18,False,900,1194.0,1074600.0
Ataullah,5714225,25.091001950941056,55.268359381531106,2023-02-21,True,900,1194.0,1074600.0
Ghada,6777754,25.091001950941056,55.268359381531106,2023-07-08,False,1350,1310.0,1768500.0
Aisha,6585686,25.091001950941056,55.268359381531106,2023-04-02,False,774,1161.0,898614.0
Aqil,3962991,25.091001950941056,55.268359381531106,2023-03-04,False,1365,1314.0,1793610.0
Gamil,9553656,25.091001950941056,55.268359381531106,2023-06-22,False,1400,1323.0,1852200.0
Alia,3797695,25.091001950941056,55.268359381531106,2023-09-13,False,380,1060.0,402800.0
Fazl,9994619,25.091001950941056,55.268359381531106,2023-01-18,False,1786,1422.0,2539692.0
Balqis,6491106,25.091001950941056,55.268359381531106,2023-09-25,False,894,1192.0,1065648.0
Adila,2421612,25.091001950941056,55.268359381531106,2023-08-18,False,5232,2312.0,12096384.0
Farag,1402345,25.091001950941056,55.268359381531106,2023-02-25,False,900,1194.0,1074600.0
Faiz,9780635,25.091001950941056,55.268359381531106,2023-08-27,False,1015,1223.0,1241345.0
Fikriyya,3210786,25.091001950941056,55.268359381531106,2023-01-18,False,774,1161.0,898614.0
Abderrahmane,4020375,25.091001950941056,55.268359381531106,2023-08-23,False,900,1194.0,1074600.0
Aali,1312911,25.091001950941056,55.268359381531106,2023-06-07,False,1221,1277.0,1559217.0
Basir,3351487,25.091001950941056,55.268359381531106,2023-10-20,False,609,1119.0,681471.0
Boutros,1990970,25.091001950941056,55.268359381531106,2023-12-18,False,1400,1323.0,1852200.0
Fatema,7684278,25.091001950941056,55.268359381531106,2023-08-12,False,1950,1465.0,2856750.0
Baha,6210276,25.091001950941056,55.268359381531106,2023-12-11,False,1672,1393.0,2329096.0
Aliyyah,5269983,25.091001950941056,55.268359381531106,2023-07-13,False,1079,1240.0,1337960.0
Alim,2484009,25.091001950941056,55.268359381531106,2023-12-25,False,1521,1354.0,2059434.0
Ala ad-Din,4516059,25.091001950941056,55.268359381531106,2023-03-08,False,1180,1266.0,1493880.0
Fazl,7366338,25.091001950941056,55.268359381531106,2023-08-08,False,1786,1422.0,2539692.0
Aqila,5160219,25.091001950941056,55.268359381531106,2023-09-04,False,1786,1422.0,2539692.0
Ala al-Din,1873999,25.091001950941056,55.268359381531106,2023-12-30,False,2574,1626.0,4185324.0
Adila,4306116,25.091001950941056,55.268359381531106,2023-04-30,False,5232,2312.0,12096384.0
'Aisha,6382554,25.091001950941056,55.268359381531106,2023-06-08,False,1350,1310.0,1768500.0
Asra,9945823,25.091001950941056,55.268359381531106,2023-09-16,False,1058,1235.0,1306630.0
Faruk,2633526,25.091001950941056,55.268359381531106,2023-07-04,False,3172,1780.0,5646160.0
Aziz,5129435,25.091001950941056,55.268359381531106,2023-12-14,False,1015,1223.0,1241345.0
Fikriyya,7079479,25.091001950941056,55.268359381531106,2023-06-22,False,1185,1267.0,1501395.0
Bahij,6159677,25.091001950941056,55.268359381531106,2023-10-20,False,2310,1558.0,3598980.0
Farid,1469885,25.091001950941056,55.268359381531106,2023-01-28,False,935,1203.0,1124805.0
Galila,5357869,25.091001950941056,55.268359381531106,2023-05-13,False,759,1157.0,878163.0
Ayishah,1650783,25.091001950941056,55.268359381531106,2023-03-04,False,1079,1240.0,1337960.0
Amine,5836498,25.091001950941056,55.268359381531106,2023-10-02,False,1176,1265.0,1487640.0
Habib,3332665,25.091001950941056,55.268359381531106,2023-06-20,False,1365,1314.0,1793610.0
Esmail,4919475,25.091001950941056,55.268359381531106,2023-10-05,False,900,1194.0,1074600.0
Farag,4903354,25.091001950941056,55.268359381531106,2023-04-26,False,1350,1310.0,1768500.0
Fairuz,7835666,25.091001950941056,55.268359381531106,2023-12-30,True,2574,1626.0,4185324.0
Aqil,8345997,25.091001950941056,55.268359381531106,2023-09-05,False,1358,1312.0,1781696.0
Ala ad-Din,9475258,25.091001950941056,55.268359381531106,2023-02-28,False,1450,1336.0,1937200.0
Adil,1536125,25.091001950941056,55.268359381531106,2023-09-13,False,900,1194.0,1074600.0
Atifa,3527493,25.091001950941056,55.268359381531106,2023-04-21,False,1209,1274.0,1540266.0
Butrus,9066609,25.091001950941056,55.268359381531106,2023-01-29,False,1521,1354.0,2059434.0
Abd al-Malik,8698381,25.091001950941056,55.268359381531106,2023-12-01,False,1458,1338.0,1950804.0
Dawud,8278064,25.091001950941056,55.268359381531106,2023-07-25,False,768,1160.0,890880.0
Abul-Fazl,5913644,25.091001950941056,55.268359381531106,2023-01-16,False,1672,1393.0,2329096.0
Gawdat,7731702,25.091001950941056,55.268359381531106,2023-11-21,False,1582,1370.0,2167340.0
Abderrahmane,6832796,25.091001950941056,55.268359381531106,2023-04-12,False,1440,1333.0,1919520.0
Abderrahmane,1286047,25.091001950941056,55.268359381531106,2023-04-15,False,1786,1422.0,2539692.0
Atuf,3748166,25.091001950941056,55.268359381531106,2023-04-15,False,2574,1626.0,4185324.0
Abdulla,2717136,25.091001950941056,55.268359381531106,2023-12-21,False,900,1194.0,1074600.0
Fikriyya,8212302,25.091001950941056,55.268359381531106,2023-01-15,False,1582,1370.0,2167340.0
Abd Allah,4913170,25.091001950941056,55.268359381531106,2023-09-19,False,1400,1323.0,1852200.0
Ayesha,7838589,25.091001950941056,55.268359381531106,2023-07-13,False,2314,1559.0,3607526.0
Fatin,1148445,25.091001950941056,55.268359381531106,2023-09-02,False,900,1194.0,1074600.0
Budur,4544237,25.091001950941056,55.268359381531106,2023-01-24,False,999,1219.0,1217781.0
Ayah,9096389,25.091001950941056,55.268359381531106,2023-07-07,False,2314,1559.0,3607526.0
Abdellatif,5017311,25.091001950941056,55.268359381531106,2023-06-21,False,1221,1277.0,1559217.0
Asim,6026553,25.091001950941056,55.268359381531106,2023-09-03,False,2279,1550.0,3532450.0
Gawdat,4629276,25.091001950941056,55.268359381531106,2023-11-30,False,1672,1393.0,2329096.0
Fadi,2910401,25.091001950941056,55.268359381531106,2023-09-03,False,1079,1240.0,1337960.0
Ashraqat,7565562,25.091001950941056,55.268359381531106,2023-05-25,False,1302,1298.0,1689996.0
Atiya,4670163,25.091001950941056,55.268359381531106,2023-07-07,False,1071,1238.0,1325898.0
Barack,6436178,25.091001950941056,55.268359381531106,2023-08-06,False,1950,1465.0,2856750.0
Anass,9156150,25.091001950941056,55.268359381531106,2023-07-22,False,900,1194.0,1074600.0
Abd al-Malik,7176323,25.091001950941056,55.268359381531106,2023-05-22,False,1058,1235.0,1306630.0
Faysal,1081295,25.091001950941056,55.268359381531106,2023-02-04,False,380,1060.0,402800.0
Danya,1373461,25.091001950941056,55.268359381531106,2023-11-07,False,549,1103.0,605547.0
